H=	1100	X=	-9.56669e-08	V=	86.5587
H=	1100	X=	-2.19709e-08	V=	244.023
H=	1100	X=	-8.06359e-08	V=	274.671
H=	1100	X=	-8.45691e-09	V=	61.5345
H=	1100	X=	9.42685e-08	V=	222.47
H=	1100	X=	-8.94549e-08	V=	250.109
H=	1100	X=	1.41823e-07	V=	149.102
H=	1100	X=	1.45759e-07	V=	-1.72916
H=	1100	X=	1.23014e-07	V=	259.436
H=	1100	X=	-5.29808e-08	V=	28.0062
H=	1100	X=	-1.30189e-07	V=	73.7731
H=	1100	X=	-3.34467e-08	V=	172.882
H=	1100	X=	-5.40092e-08	V=	10.9795
H=	1100	X=	-1.08697e-07	V=	215.871
H=	1100	X=	-7.26934e-08	V=	-6.23132
H=	1100	X=	-1.92779e-08	V=	218.379
H=	1100	X=	-1.0193e-07	V=	258.912
H=	1100	X=	1.35754e-07	V=	-14.0784
H=	1100	X=	8.79106e-08	V=	215.743
H=	1100	X=	-7.35107e-08	V=	261.199
H=	1100	X=	-2.4563e-08	V=	48.8156
H=	1100	X=	1.3672e-07	V=	-26.778
H=	1100	X=	8.17643e-08	V=	201.962
H=	1100	X=	-6.47298e-08	V=	268.749
H=	1100	X=	-1.0325e-07	V=	-88.3933
H=	1100	X=	-1.00318e-07	V=	79.1197
H=	1100	X=	-2.84034e-08	V=	185.779
H=	1100	X=	-1.12778e-07	V=	-93.1379
H=	1100	X=	-1.0419e-07	V=	83.0878
H=	1100	X=	-3.8548e-08	V=	156.506
H=	1100	X=	8.71997e-09	V=	75.9338
H=	1100	X=	-5.45231e-08	V=	11.8516
H=	1100	X=	-1.07901e-07	V=	216.943
H=	1100	X=	-6.19901e-08	V=	17.1845
H=	1100	X=	-8.37067e-08	V=	232.596
H=	1100	X=	1.4204e-07	V=	145.928
H=	1100	X=	1.4582e-07	V=	0.800979
H=	1100	X=	1.2437e-07	V=	258.327
H=	1100	X=	-4.03516e-08	V=	48.8831
H=	1100	X=	3.53694e-08	V=	121.296
H=	1100	X=	-8.15399e-08	V=	267.746
H=	1100	X=	1.59747e-08	V=	80.562
H=	1100	X=	-1.08286e-07	V=	-89.8882
H=	1100	X=	-1.02083e-07	V=	81.7364
H=	1100	X=	-3.16371e-08	V=	176.118
H=	1100	X=	-7.14235e-08	V=	-23.8369
H=	1100	X=	-3.41581e-08	V=	167.246
H=	1100	X=	-3.77964e-08	V=	35.9383
H=	1100	X=	-9.75881e-11	V=	91.037
H=	1100	X=	-4.07485e-08	V=	33.5024
H=	1100	X=	-3.48695e-08	V=	61.7543
H=	1100	X=	1.35762e-07	V=	-64.1772
H=	1100	X=	5.42431e-08	V=	143.951
H=	1100	X=	-5.68909e-08	V=	281.838
H=	1100	X=	-1.26195e-07	V=	197.752
H=	1100	X=	-1.18517e-07	V=	188.316
H=	1100	X=	-1.04575e-07	V=	217.26
H=	1100	X=	-3.13337e-08	V=	67.7638
H=	1100	X=	1.38192e-07	V=	-16.8164
H=	1100	X=	9.2791e-08	V=	225.922
H=	1100	X=	-8.27688e-08	V=	254.372
H=	1100	X=	7.21101e-08	V=	171.67
H=	1100	X=	-5.90606e-08	V=	275.493
H=	1100	X=	-1.34053e-07	V=	69.5787
H=	1100	X=	-2.13717e-08	V=	220.111
H=	1100	X=	-1.05021e-07	V=	255.88
H=	1100	X=	1.35507e-07	V=	-72.7411
H=	1100	X=	4.8426e-08	V=	133.588
H=	1100	X=	-6.24989e-08	V=	278.865
H=	1100	X=	-1.32403e-07	V=	-5.94166
H=	1100	X=	-7.00214e-08	V=	70.8868
H=	1100	X=	-1.25642e-07	V=	151.44
H=	1100	X=	-4.51927e-08	V=	247.346
H=	1100	X=	-1.3204e-07	V=	135.06
H=	1100	X=	-4.73195e-08	V=	246.111
H=	1100	X=	-1.33976e-07	V=	55.7018
H=	1100	X=	-2.48248e-08	V=	201.844
H=	1100	X=	-1.31882e-07	V=	134.563
H=	1100	X=	-4.59078e-08	V=	246.643
H=	1100	X=	-1.33269e-07	V=	106.897
H=	1100	X=	-2.79887e-08	V=	246.407
H=	1100	X=	-9.12251e-08	V=	268.055
H=	1100	X=	1.15781e-07	V=	251.002
H=	1100	X=	-1.05007e-07	V=	-76.1007
H=	1100	X=	-9.99294e-08	V=	82.0579
H=	1100	X=	-2.37039e-08	V=	201.623
H=	1100	X=	-1.30355e-07	V=	156.882
H=	1100	X=	-6.7734e-08	V=	236.364
H=	1100	X=	-4.34552e-09	V=	65.0283
H=	1100	X=	4.73129e-08	V=	124.08
H=	1100	X=	-6.7693e-08	V=	275.256
H=	1100	X=	-9.97791e-08	V=	-83.6121
H=	1100	X=	-9.87968e-08	V=	78.7102
H=	1100	X=	-2.3749e-08	V=	201.344
H=	1100	X=	-1.30636e-07	V=	153.315
H=	1100	X=	-6.39237e-08	V=	238.3
H=	1100	X=	-3.24296e-08	V=	41.1119
H=	1100	X=	1.27543e-07	V=	261.421
H=	1100	X=	-2.4463e-08	V=	68.0667
H=	1100	X=	1.44011e-07	V=	41.1084
H=	1100	X=	1.36162e-07	V=	225.19
H=	1100	X=	1.21235e-07	V=	264.679
H=	1100	X=	-7.91214e-08	V=	-27.6217
H=	1100	X=	-1.12116e-07	V=	21.7489
H=	1100	X=	-1.06629e-07	V=	94.068
H=	1100	X=	-2.96606e-08	V=	182.326
H=	1100	X=	-9.801e-08	V=	-79.2619
H=	1100	X=	-9.78247e-08	V=	79.5922
H=	1100	X=	-2.08017e-08	V=	214.011
H=	1100	X=	-1.10658e-07	V=	248.079
H=	1100	X=	4.25673e-08	V=	132.064
H=	1100	X=	-6.68675e-08	V=	276.703
H=	1100	X=	-1.09133e-07	V=	-93.9321
H=	1100	X=	-1.02708e-07	V=	81.6334
H=	1100	X=	-3.44921e-08	V=	167.879
H=	1100	X=	-3.75015e-08	V=	36.3032
H=	1100	X=	4.35685e-09	V=	93.7858
H=	1100	X=	-7.12044e-08	V=	-21.9092
H=	1100	X=	-2.94785e-08	V=	180.706
H=	1100	X=	-9.50013e-08	V=	-73.9557
H=	1100	X=	-9.63232e-08	V=	82.0314
H=	1100	X=	-1.91844e-08	V=	232.494
H=	1100	X=	-8.64925e-08	V=	270.434
H=	1100	X=	5.33251e-08	V=	132.549
H=	1100	X=	-6.16351e-08	V=	278.486
H=	1100	X=	-1.33461e-07	V=	19.4766
H=	1100	X=	-4.57938e-08	V=	138.303
H=	1100	X=	1.23072e-07	V=	251.215
H=	1100	X=	-3.78236e-08	V=	52.3587
H=	1100	X=	1.18641e-07	V=	267.032
H=	1100	X=	-1.08025e-07	V=	-78.2997
H=	1100	X=	-1.01125e-07	V=	83.2549
H=	1100	X=	-2.60082e-08	V=	193.565
H=	1100	X=	-1.32315e-07	V=	-2.19545
H=	1100	X=	-6.95214e-08	V=	72.2273
H=	1100	X=	-1.28335e-07	V=	120.221
H=	1100	X=	-2.22909e-08	V=	239.491
H=	1100	X=	-8.59239e-08	V=	271.106
H=	1100	X=	4.51148e-08	V=	117.934
H=	1100	X=	-7.25019e-08	V=	272.254
H=	1100	X=	-5.7401e-08	V=	3.12271
H=	1100	X=	-8.35714e-08	V=	232.943
H=	1100	X=	1.41469e-07	V=	155.793
H=	1100	X=	1.45635e-07	V=	-6.69655
H=	1100	X=	1.20253e-07	V=	260.545
H=	1100	X=	-7.9652e-08	V=	-28.8679
H=	1100	X=	-1.13695e-07	V=	38.8606
H=	1100	X=	-1.11549e-07	V=	74.7719
H=	1100	X=	-8.86084e-08	V=	23.2748
H=	1100	X=	-7.28271e-08	V=	61.1226
H=	1100	X=	-9.83839e-08	V=	224.745
H=	1100	X=	1.25021e-07	V=	265.329
H=	1100	X=	-4.89581e-08	V=	35.2806
H=	1100	X=	-1.0022e-07	V=	-64.2983
H=	1100	X=	-9.74954e-08	V=	83.6292
H=	1100	X=	-1.91711e-08	V=	227.863
H=	1100	X=	-9.13044e-08	V=	267.204
H=	1100	X=	1.19338e-07	V=	251.556
H=	1100	X=	-7.08639e-08	V=	-9.08262
H=	1100	X=	-1.81461e-08	V=	228.463
H=	1100	X=	-8.84281e-08	V=	269.046
H=	1100	X=	8.03935e-08	V=	190.156
H=	1100	X=	-6.63634e-08	V=	267.917
H=	1100	X=	-8.96152e-08	V=	-64.816
H=	1100	X=	-9.42823e-08	V=	91.235
H=	1100	X=	-3.13155e-08	V=	251.136
H=	1100	X=	-9.37681e-08	V=	266.569
H=	1100	X=	1.37827e-07	V=	196.342
H=	1100	X=	1.4714e-07	V=	50.4688
H=	1100	X=	1.43407e-07	V=	156.171
H=	1100	X=	1.45006e-07	V=	-18.5016
H=	1100	X=	1.11997e-07	V=	256.798
H=	1100	X=	-1.31624e-07	V=	49.1523
H=	1100	X=	-4.32664e-08	V=	145.089
H=	1100	X=	7.7983e-08	V=	185.852
H=	1100	X=	-6.33385e-08	V=	270.731
H=	1100	X=	-1.16776e-07	V=	-92.6317
H=	1100	X=	-1.06492e-07	V=	81.9144
H=	1100	X=	-5.20749e-08	V=	119.102
H=	1100	X=	1.38578e-07	V=	-10.2698
H=	1100	X=	9.82222e-08	V=	236.823
H=	1100	X=	-9.54875e-08	V=	245.622
H=	1100	X=	1.38165e-07	V=	-2.74931
H=	1100	X=	1.0231e-07	V=	244.352
H=	1100	X=	-1.06982e-07	V=	234.41
H=	1100	X=	1.28587e-08	V=	100.839
H=	1100	X=	-1.29105e-07	V=	-39.9429
H=	1100	X=	-1.06376e-07	V=	10.0795
H=	1100	X=	-1.0288e-07	V=	100.045
H=	1100	X=	-1.93708e-08	V=	230.207
H=	1100	X=	-8.92721e-08	V=	268.595
H=	1100	X=	9.21361e-08	V=	216.036
H=	1100	X=	-8.5691e-08	V=	252.747
H=	1100	X=	1.11787e-07	V=	248.434
H=	1100	X=	-1.2936e-07	V=	-11.7106
H=	1100	X=	-1.02085e-07	V=	7.29699
H=	1100	X=	-1.03024e-07	V=	101.371
H=	1100	X=	-1.94575e-08	V=	232.264
H=	1100	X=	-8.73165e-08	V=	269.91
H=	1100	X=	6.42331e-08	V=	154.421
