H=	909.297	X=	1.3513e-07	V=	-18.3918
H=	141.119	X=	1.23036e-07	V=	-62.4955
H=	-756.803	X=	7.81333e-08	V=	-333.859
H=	-958.924	X=	-1.35994e-07	V=	-195.729
H=	-279.413	X=	-1.31485e-07	V=	38.6273
H=	656.988	X=	-1.13569e-07	V=	77.8792
H=	989.358	X=	-7.42964e-08	V=	192.923
H=	412.116	X=	-2.12216e-08	V=	-2.75073
H=	-544.024	X=	-1.34693e-07	V=	-141.877
H=	-999.99	X=	-1.39906e-07	V=	3.52179
H=	-536.569	X=	-1.3457e-07	V=	30.3528
H=	420.171	X=	-1.19901e-07	V=	64.1941
H=	990.608	X=	-8.92184e-08	V=	146.629
H=	650.284	X=	-2.60355e-08	V=	142.811
H=	-287.909	X=	-7.95421e-08	V=	-665.252
H=	-961.399	X=	-1.39874e-07	V=	-3.9558
H=	-750.983	X=	-1.36934e-07	V=	22.5159
H=	149.884	X=	-1.25138e-07	V=	53.0735
H=	912.948	X=	-1.00575e-07	V=	111.53
H=	836.652	X=	-4.19454e-08	V=	228.932
H=	-8.85918	X=	-3.5363e-08	V=	-288.084
H=	-846.225	X=	-1.3916e-07	V=	-11.6702
H=	-905.575	X=	-1.38606e-07	V=	14.9385
H=	-132.343	X=	-1.29455e-07	V=	43.4703
H=	762.564	X=	-1.09411e-07	V=	88.1614
H=	956.373	X=	-6.23481e-08	V=	231.089
H=	270.896	X=	-1.68571e-08	V=	-79.8442
H=	-663.642	X=	-1.37414e-07	V=	-40.2789
H=	-988.03	X=	-1.39603e-07	V=	7.48499
H=	-404.028	X=	-1.32956e-07	V=	34.801
H=	551.436	X=	-1.16523e-07	V=	71.7467
H=	999.912	X=	-8.05341e-08	V=	180.838
H=	529.072	X=	-1.54241e-08	V=	85.2055
H=	-428.194	X=	-1.01144e-07	V=	-805.326
H=	-991.781	X=	-1.39929e-07	V=	0.0369393
H=	-643.528	X=	-1.35708e-07	V=	26.7171
H=	296.382	X=	-1.22361e-07	V=	59.1331
H=	963.799	X=	-9.43028e-08	V=	133.053
H=	745.104	X=	-2.74738e-08	V=	208.158
H=	-158.637	X=	-4.32322e-08	V=	-397.409
H=	-916.528	X=	-1.39579e-07	V=	-7.53538
H=	-831.766	X=	-1.37751e-07	V=	18.993
H=	17.7177	X=	-1.27178e-07	V=	48.6636
H=	850.912	X=	-1.04636e-07	V=	101.49
H=	901.781	X=	-4.80136e-08	V=	258.708
