Time	jdens	u(t)
5.605e-10	0	-2566.74	-3.38598e-08	1.27484e-07	6.39619e-08	8.7836e-08
5.705e-10	0	-2566.48	-3.54425e-08	1.26105e-07	6.24731e-08	8.76719e-08
5.805e-10	0	-2566.72	-3.70577e-08	1.24654e-07	6.09525e-08	8.75102e-08
5.905e-10	0	-2567.33	-3.87055e-08	1.23144e-07	5.94018e-08	8.73524e-08
6.005e-10	1	-2568.19	-4.03776e-08	1.21597e-07	5.7831e-08	8.72086e-08
6.105e-10	1	-2569.2	-4.12335e-08	1.20864e-07	5.70815e-08	8.792e-08
6.205e-10	1	-2570.28	-4.21074e-08	1.20118e-07	5.63198e-08	8.86513e-08
6.305e-10	1	-2571.38	-4.2999e-08	1.19364e-07	5.55462e-08	8.94006e-08
6.405e-10	1	-2572.43	-4.39082e-08	1.18609e-07	5.47613e-08	9.0166e-08
6.505e-10	1	-2573.38	-4.48347e-08	1.17857e-07	5.39656e-08	9.09455e-08
6.605e-10	1	-2574.16	-4.57782e-08	1.17114e-07	5.31595e-08	9.17369e-08
6.705e-10	1	-2574.73	-4.67385e-08	1.16385e-07	5.23437e-08	9.25379e-08
6.805e-10	1	-2575.02	-4.77152e-08	1.15674e-07	5.15185e-08	9.33461e-08
6.906e-10	0	-2574.98	-4.90931e-08	1.14604e-07	5.03008e-08	9.37919e-08
7.006e-10	0	-2574.52	-5.09645e-08	1.13083e-07	4.85952e-08	9.37452e-08
7.106e-10	0	-2573.53	-5.28647e-08	1.11587e-07	4.68679e-08	9.36886e-08
7.206e-10	0	-2571.88	-5.47923e-08	1.10124e-07	4.51195e-08	9.36232e-08
7.306e-10	0	-2569.44	-5.67458e-08	1.08703e-07	4.33508e-08	9.355e-08
7.406e-10	0	-2566.07	-5.87236e-08	1.07331e-07	4.1562e-08	9.34699e-08
7.506e-10	0.92388	-2561.64	-6.07158e-08	1.06023e-07	3.97614e-08	9.33917e-08
7.606e-10	0.92388	-2556.01	-6.19442e-08	1.05559e-07	3.87253e-08	9.40921e-08
7.706e-10	0.92388	-2549.09	-6.31778e-08	1.05172e-07	3.7683e-08	9.47984e-08
7.806e-10	0.92388	-2540.82	-6.4415e-08	1.04861e-07	3.66345e-08	9.55079e-08
7.906e-10	0.92388	-2531.11	-6.56544e-08	1.04627e-07	3.55798e-08	9.62181e-08
8.006e-10	0.92388	-2519.9	-6.6894e-08	1.04469e-07	3.45187e-08	9.6926e-08
8.106e-10	0.92388	-2507.14	-6.8132e-08	1.04386e-07	3.34511e-08	9.7629e-08
8.206e-10	0.92388	-2492.78	-6.93666e-08	1.04376e-07	3.23769e-08	9.83241e-08
8.306e-10	0.92388	-2476.77	-7.05956e-08	1.04437e-07	3.12958e-08	9.90086e-08
8.407e-10	0	-2458.92	-7.21757e-08	1.04223e-07	2.98499e-08	9.93394e-08
8.507e-10	0	-2439.51	-7.41838e-08	1.03624e-07	2.79563e-08	9.91978e-08
8.607e-10	0	-2418.3	-7.61905e-08	1.03081e-07	2.60411e-08	9.90292e-08
8.707e-10	0	-2395.22	-7.81913e-08	1.02595e-07	2.41033e-08	9.88347e-08
8.807e-10	0	-2370.19	-8.01817e-08	1.02164e-07	2.21422e-08	9.86156e-08
8.907e-10	0	-2343.17	-8.21566e-08	1.0179e-07	2.01567e-08	9.83733e-08
9.007e-10	0.707107	-2314.13	-8.4105e-08	1.01478e-07	1.81516e-08	9.81152e-08
9.107e-10	0.707107	-2283.08	-8.54276e-08	1.0182e-07	1.67199e-08	9.84364e-08
9.207e-10	0.707107	-2250.1	-8.67105e-08	1.02221e-07	1.52709e-08	9.87461e-08
9.307e-10	0.707107	-2215.29	-8.79501e-08	1.02679e-07	1.38036e-08	9.90428e-08
9.407e-10	0.707107	-2178.8	-8.91427e-08	1.03186e-07	1.23173e-08	9.93253e-08
9.507e-10	0.707107	-2140.79	-9.02851e-08	1.03738e-07	1.08108e-08	9.95923e-08
9.607e-10	0.707107	-2101.4	-9.13736e-08	1.0433e-07	9.28342e-09	9.98425e-08
9.707e-10	0.707107	-2060.84	-9.2405e-08	1.04954e-07	7.73403e-09	1.00075e-07
9.807e-10	0.707107	-2019.28	-9.33761e-08	1.05605e-07	6.1617e-09	1.00288e-07
9.908e-10	0	-1976.48	-9.45582e-08	1.06018e-07	4.28395e-09	1.00218e-07
1.0008e-09	0	-1933.45	-9.60087e-08	1.06094e-07	2.05175e-09	9.97813e-08
1.0108e-09	0	-1889.89	-9.7397e-08	1.06173e-07	-2.17386e-10	9.9317e-08
1.0208e-09	0	-1845.89	-9.8718e-08	1.06252e-07	-2.525e-09	9.88274e-08
1.0308e-09	0	-1801.57	-9.99668e-08	1.06327e-07	-4.87263e-09	9.83149e-08
1.0408e-09	0	-1757.03	-1.01139e-07	1.06395e-07	-7.26179e-09	9.77818e-08
1.0508e-09	0.382683	-1712.38	-1.02226e-07	1.06458e-07	-9.69069e-09	9.72338e-08
1.0608e-09	0.382683	-1667.72	-1.02902e-07	1.06833e-07	-1.18392e-08	9.69945e-08
1.0708e-09	0.382683	-1623.19	-1.03486e-07	1.07197e-07	-1.40277e-08	9.67457e-08
1.0808e-09	0.382683	-1578.92	-1.03975e-07	1.07547e-07	-1.62571e-08	9.64884e-08
1.0908e-09	0.382683	-1535.02	-1.04368e-07	1.07877e-07	-1.85285e-08	9.62234e-08
1.1008e-09	0.382683	-1491.61	-1.04665e-07	1.08183e-07	-2.08425e-08	9.59515e-08
1.1108e-09	0.382683	-1448.79	-1.04865e-07	1.08463e-07	-2.31998e-08	9.56735e-08
1.1208e-09	0.382683	-1406.65	-1.0497e-07	1.08712e-07	-2.5601e-08	9.53903e-08
1.1308e-09	0.382683	-1365.26	-1.04979e-07	1.08927e-07	-2.80465e-08	9.51027e-08
1.1409e-09	0	-1324.29	-1.05038e-07	1.08963e-07	-3.07051e-08	9.46649e-08
1.1509e-09	0	-1284.61	-1.05191e-07	1.08771e-07	-3.35703e-08	9.40411e-08
1.1609e-09	0	-1245.83	-1.05259e-07	1.08535e-07	-3.64852e-08	9.34116e-08
1.1709e-09	0	-1207.96	-1.05242e-07	1.08254e-07	-3.94494e-08	9.27786e-08
1.1809e-09	0	-1171.02	-1.05142e-07	1.07929e-07	-4.2462e-08	9.21442e-08
1.1909e-09	0	-1135.03	-1.04961e-07	1.07559e-07	-4.55218e-08	9.15102e-08
1.2009e-09	1.22465e-16	-1100.01	-1.04702e-07	1.07147e-07	-4.86271e-08	9.08786e-08
1.2109e-09	1.22465e-16	-1065.96	-1.04366e-07	1.06692e-07	-5.17758e-08	9.02512e-08
1.2209e-09	1.22465e-16	-1032.89	-1.03958e-07	1.06197e-07	-5.49653e-08	8.96295e-08
1.2309e-09	1.22465e-16	-1000.82	-1.03481e-07	1.05662e-07	-5.81922e-08	8.90153e-08
1.2409e-09	1.22465e-16	-969.768	-1.02939e-07	1.05091e-07	-6.14529e-08	8.841e-08
1.2509e-09	1.22465e-16	-939.73	-1.02335e-07	1.04484e-07	-6.47428e-08	8.7815e-08
1.2609e-09	1.22465e-16	-910.722	-1.01675e-07	1.03844e-07	-6.80569e-08	8.72316e-08
1.2709e-09	1.22465e-16	-882.755	-1.00962e-07	1.03172e-07	-7.13892e-08	8.66611e-08
1.2809e-09	1.22465e-16	-855.84	-1.00201e-07	1.02473e-07	-7.47333e-08	8.61045e-08
1.291e-09	0	-829.732	-9.9388e-08	1.0174e-07	-7.81153e-08	8.55575e-08
1.301e-09	0	-804.958	-9.85448e-08	1.0099e-07	-8.14598e-08	8.50319e-08
1.311e-09	0	-781.265	-9.76678e-08	1.0022e-07	-8.47915e-08	8.45231e-08
1.321e-09	0	-758.662	-9.67618e-08	9.94319e-08	-8.81004e-08	8.40318e-08
1.331e-09	0	-737.156	-9.58314e-08	9.86284e-08	-9.13759e-08	8.35587e-08
1.341e-09	0	-716.757	-9.48812e-08	9.78123e-08	-9.46067e-08	8.31044e-08
1.351e-09	-0.382683	-697.471	-9.39192e-08	9.69831e-08	-9.77838e-08	8.26662e-08
1.361e-09	-0.382683	-679.306	-9.32709e-08	9.58222e-08	-1.01215e-07	8.19232e-08
1.371e-09	-0.382683	-662.27	-9.26203e-08	9.46527e-08	-1.04567e-07	8.11958e-08
1.381e-09	-0.382683	-646.371	-9.19702e-08	9.34787e-08	-1.07823e-07	8.04853e-08
