40	3	0	1	0	0	0	0	0	0
0	35	0	0	0	0	0	0	0	0
0	0	16	2	0	0	0	0	0	0
0	0	24	37	0	0	0	0	0	0
0	2	0	0	35	0	0	0	0	0
0	0	0	0	0	40	0	0	0	0
0	0	0	0	5	0	39	4	0	0
0	0	0	0	0	0	1	36	0	0
0	0	0	0	0	0	0	0	40	0
0	0	0	0	0	0	0	0	0	40
