25	2	0	0	0	0	0	0	0	0
0	22	0	0	0	0	0	0	0	0
0	0	19	0	0	0	0	0	0	0
0	0	6	25	0	0	0	0	0	0
0	0	0	0	23	1	0	0	0	0
0	1	0	0	0	24	0	0	0	0
0	0	0	0	2	0	24	3	0	0
0	0	0	0	0	0	1	22	0	0
0	0	0	0	0	0	0	0	25	0
0	0	0	0	0	0	0	0	0	25
