-30.25180827755935, 0.1577725922146523
-27.781145892733875, 0.1126631951739248
-26.443770821453228, 0.09193828346188862
-25.88553077823464, 0.07547770541332774
-24.141180707704308, 0.06146217873685683
-24.539752093400153, 0.059021129085506746
-23.58774272937363, 0.04256255189731584
-22.422041477835464, 0.034641645907740326
-21.06785917944717, 0.02245340496413456
-19.317506527806955, 0.01148668927638885
-16.974098862510886, 0.001742499274688114
-11.620997028722343, 0.020672139019778518
-10.219994597677001, 0.03226462378822895
-13.015996878657816, 0.012128465240053204
-6.830937303040287, 0.053623308022449634
5.380713706893971, 0.05612438348489848
9.850235601308569, 0.026269045689646525
14.136078513760935, 0.0031200916394049094
11.404904108766772, 0.015911091769460872
18.495152915753764, 0.01716663165161017
20.495212941564887, 0.03303045309483077
23.109937273027413, 0.06109251978350691
24.520543833848564, 0.07756310213391757
25.73666676670969, 0.09525220844963334
26.759506587832774, 0.1147696009283992
29.607131066358548, 0.16112553397961124

